bank,review,clean_review,rating,date,source,sentiment,sentiment_score,keywords,themes
CBE,I hate apps and all management of cbe,I hate apps and all management of cbe,1,2024-09-12,Google Play,negative,0.9994792342185974,"['hate', 'app', 'management']",['service_features']
CBE,Full transaction statment,Full transaction statment,2,2024-03-05,Google Play,positive,0.956745743751526,"['transaction_statment', 'statment']",['other']
CBE,The best one from the ather!,The best one from the ather!,5,2022-12-25,Google Play,positive,0.9998553991317748,"['good', 'ather']",['other']
CBE,app crush after update,app crush after update,1,2019-03-06,Google Play,negative,0.9982498288154602,"['crush', 'update']","['app_performance', 'account_management']"
CBE,i assume for user this apps are well.,i assume for user this apps are well.,3,2023-11-14,Google Play,positive,0.9937208890914916,"['assume', 'user', 'app']","['ui_ux_design', 'service_features']"
CBE,Easy to use,Easy to use,5,2021-12-09,Google Play,positive,0.9988542795181274,"['easy', 'use']",['ui_ux_design']
CBE,It's nice app...!,Its nice app...!,5,2021-07-08,Google Play,positive,0.9998390674591064,"['nice', 'app']",['service_features']
CBE,It is simple app,It is simple app,5,2023-11-01,Google Play,positive,0.99601811170578,"['simple', 'app']","['ui_ux_design', 'service_features']"
CBE,Best mobile banking,Best mobile banking,5,2020-08-04,Google Play,positive,0.9997305274009703,"['good', 'mobile', 'banking']",['other']
CBE,Easy to use,Easy to use,4,2022-06-09,Google Play,positive,0.9988542795181274,"['easy', 'use']",['ui_ux_design']
CBE,it stops raining why?,it stops raining why?,1,2024-01-19,Google Play,negative,0.9899783134460448,"['stop', 'rain']",['other']
CBE,It has limitation yet improve,It has limitation yet improve,3,2024-02-12,Google Play,negative,0.7643885016441345,"['limitation', 'improve']",['ui_ux_design']
CBE,Its good app to use.,Its good app to use.,5,2023-01-20,Google Play,positive,0.9998435974121094,"['good', 'app', 'use']",['service_features']
CBE,It's very well to use,Its very well to use,5,2023-11-25,Google Play,positive,0.9997910857200624,['use'],['other']
CBE,It is the amazing app,It is the amazing app,5,2023-08-16,Google Play,positive,0.999881625175476,"['amazing', 'app']",['service_features']
CBE,The best way..i like it#1👍,The best way..i like it1,5,2024-09-26,Google Play,positive,0.9996463060379028,"['good', 'way', 'like']",['other']
CBE,The best app of CBE which i prefer,The best app of CBE which i prefer,5,2023-09-05,Google Play,positive,0.9997310042381288,"['good', 'app', 'prefer']",['service_features']
CBE,This application is very important very smart,This application is very important very smart,5,2023-09-29,Google Play,positive,0.9998193383216858,"['application', 'important', 'smart']",['other']
CBE,Best ever app I love it,Best ever app I love it,5,2023-09-08,Google Play,positive,0.999854326248169,"['app', 'love']",['service_features']
CBE,Exceptional app for Ethiopia,Exceptional app for Ethiopia,5,2023-08-08,Google Play,positive,0.999372899532318,"['exceptional', 'app']",['service_features']
CBE,I really love this app,I really love this app,5,2023-12-05,Google Play,positive,0.9998576641082764,"['love', 'app']",['service_features']
CBE,Very Good Service,Very Good Service,5,2024-05-24,Google Play,positive,0.9998648166656494,"['good', 'service']","['customer_support', 'service_features']"
CBE,We need double Applications commercial bank of Ethiopia one place,We need double Applications commercial bank of Ethiopia one place,5,2023-11-14,Google Play,negative,0.9941191673278807,"['need', 'double', 'application', 'commercial', 'bank', 'place']",['service_features']
CBE,Really satisfying app,Really satisfying app,5,2024-06-26,Google Play,positive,0.9998656511306764,"['satisfy', 'app']",['service_features']
CBE,But currently stopped working,But currently stopped working,4,2023-10-28,Google Play,negative,0.998978853225708,"['stop', 'work']",['other']
CBE,really it's good app🥰🥰🥰,really its good app,5,2023-08-02,Google Play,positive,0.9998584985733032,"['good', 'app']",['service_features']
CBE,Most of the time it doesn't work.,Most of the time it doesnt work.,1,2023-10-15,Google Play,negative,0.999610722064972,"['time', 'work']",['customer_support']
CBE,Good service all 3rd gneration,Good service all 3rd gneration,5,2024-02-24,Google Play,positive,0.9996887445449828,"['good', 'service', '3rd', 'gneration']","['customer_support', 'service_features']"
CBE,this app is very good,this app is very good,5,2023-08-11,Google Play,positive,0.9998623132705688,"['app', 'good']",['service_features']
CBE,Keep the good work,Keep the good work,5,2024-10-30,Google Play,positive,0.9998652935028076,"['good', 'work']",['other']
CBE,"It is a great app, I like it!","It is a great app, I like it!",5,2022-04-03,Google Play,positive,0.9998739957809448,"['great', 'app', 'like']",['service_features']
CBE,This is a scammer bank how could you guys take 53 bir for 20k transfer illegal!!! Not deserve 2 star even,This is a scammer bank how could you guys take 53 bir for 20k transfer illegal!!! Not deserve 2 star even,1,2024-06-28,Google Play,negative,0.9992114305496216,"['scammer_bank', 'bank', 'guy', 'bir', '20k_transfer', 'transfer', 'illegal', 'deserve', 'star']",['transaction_issues']
CBE,I like this application very,I like this application very,5,2023-09-26,Google Play,positive,0.9997523427009584,"['like', 'application']",['other']
CBE,It's game changer application,Its game changer application,5,2024-08-09,Google Play,negative,0.8480685949325562,"['game_changer', 'changer_application', 'application']",['other']
CBE,Stupid mind always creat bad app!!,Stupid mind always creat bad app!!,1,2024-02-04,Google Play,negative,0.9997578263282776,"['stupid', 'mind', 'creat', 'bad', 'app']",['service_features']
CBE,It is best to make your financial activities .and please do your best again .,It is best to make your financial activities .and please do your best again .,5,2021-12-22,Google Play,positive,0.9775599241256714,"['good', 'financial', 'activity', 'good']",['account_management']
CBE,Best mobile app ever,Best mobile app ever,5,2024-08-08,Google Play,positive,0.9997805953025818,"['good', 'mobile', 'app']",['service_features']
CBE,It is an interesting app,It is an interesting app,3,2024-09-24,Google Play,positive,0.999748170375824,"['interesting', 'app']",['service_features']
CBE,Ok im using ? Thise app how can i get online payment?,Ok im using ? Thise app how can i get online payment?,5,2023-08-09,Google Play,negative,0.9947375655174256,"['thise_app', 'app', 'online', 'payment']","['transaction_issues', 'service_features']"
CBE,Very use full,Very use full,5,2023-07-22,Google Play,positive,0.9938042163848876,['use'],['other']
CBE,Thanks for your service,Thanks for your service,5,2023-12-01,Google Play,positive,0.9997162222862244,"['thank', 'service']","['customer_support', 'service_features']"
CBE,Keepup Very Good!,Keepup Very Good!,5,2024-02-15,Google Play,positive,0.999860405921936,"['keepup', 'good']",['other']
CBE,Not active always,Not active always,3,2023-10-21,Google Play,negative,0.9996689558029176,['active'],['other']
CBE,This app is not weerk,This app is not weerk,5,2023-11-12,Google Play,positive,0.8869237303733826,"['app', 'weerk']",['service_features']
CBE,It's cool but I'm not satisfied,Its cool but Im not satisfied,1,2023-12-14,Google Play,negative,0.9931695461273192,"['cool', 'satisfied']",['other']
CBE,Best app i have seen.,Best app i have seen.,5,2023-11-24,Google Play,positive,0.999203622341156,"['good', 'app', 'see']",['service_features']
CBE,Please add an option transfer to other tellebirr wallet,Please add an option transfer to other tellebirr wallet,5,2024-02-27,Google Play,negative,0.9879323840141296,"['add', 'option_transfer', 'transfer', 'tellebirr', 'wallet']","['transaction_issues', 'service_features']"
CBE,Thank you for this app,Thank you for this app,5,2023-08-23,Google Play,positive,0.9998204112052916,"['thank', 'app']",['service_features']
CBE,Good Good service,Good Good service,5,2023-07-22,Google Play,positive,0.9998515844345092,"['good', 'good', 'service']","['customer_support', 'service_features']"
CBE,Modern Digital Application,Modern Digital Application,5,2024-03-08,Google Play,positive,0.998747944831848,"['modern', 'digital', 'application']",['service_features']
CBE,Best application for ever,Best application for ever,5,2023-10-22,Google Play,positive,0.9996947050094604,"['good', 'application']",['other']
CBE,Very nice application,Very nice application,5,2023-10-13,Google Play,positive,0.9998540878295898,"['nice', 'application']",['other']
CBE,Why is problem non available,Why is problem non available,2,2023-12-24,Google Play,negative,0.9995332956314088,"['problem', 'available']",['app_performance']
CBE,Why this app was miss some transuctions,Why this app was miss some transuctions,5,2024-01-26,Google Play,negative,0.9995310306549072,"['app', 'miss', 'transuction']",['service_features']
CBE,It's good but not very good,Its good but not very good,5,2023-12-13,Google Play,negative,0.9151394367218018,"['good', 'good']",['other']
CBE,It is help full ilike it,It is help full ilike it,5,2024-08-20,Google Play,positive,0.9967149496078492,"['help', 'ilike']",['customer_support']
CBE,We need access any where in the world keeps up my Ethiopian banking services,We need access any where in the world keeps up my Ethiopian banking services,5,2022-10-24,Google Play,negative,0.997209370136261,"['need', 'access', 'world', 'keep', 'ethiopian', 'banking_service', 'service']","['login_authentication', 'customer_support', 'service_features']"
CBE,The Best Mobile Banking App,The Best Mobile Banking App,5,2024-06-26,Google Play,positive,0.9998278617858888,"['good', 'mobile_banking', 'banking_app', 'app']",['service_features']
CBE,It's very nice app,Its very nice app,4,2023-09-27,Google Play,positive,0.9998563528060912,"['nice', 'app']",['service_features']
CBE,Very good app.,Very good app.,5,2024-02-17,Google Play,positive,0.9998669624328612,"['good', 'app']",['service_features']
CBE,It is user friendly app,It is user friendly app,5,2024-06-16,Google Play,positive,0.9946581721305848,"['user', 'friendly', 'app']","['ui_ux_design', 'service_features']"
CBE,whre can i get the donload authorization code,whre can i get the donload authorization code,1,2019-03-28,Google Play,negative,0.9991737008094788,"['donload_authorization', 'authorization_code', 'code']",['login_authentication']
CBE,Update for iPhone,Update for iPhone,5,2023-11-29,Google Play,positive,0.686794638633728,"['update', 'iphone']","['app_performance', 'account_management']"
CBE,It's nice and favorable,Its nice and favorable,5,2024-01-27,Google Play,positive,0.9998589754104614,"['nice', 'favorable']",['other']
CBE,it's very good app,its very good app,4,2024-02-18,Google Play,positive,0.9998615980148317,"['good', 'app']",['service_features']
CBE,100 % Awesome love it,100 Awesome love it,5,2024-02-02,Google Play,positive,0.9998856782913208,"['awesome', 'love']",['other']
CBE,my fav app in the history,my fav app in the history,5,2023-12-11,Google Play,positive,0.9957734942436218,"['fav_app', 'app', 'history']","['account_management', 'service_features']"
CBE,Good applications its very very,Good applications its very very,5,2023-12-08,Google Play,positive,0.9998639822006226,"['good', 'application']",['other']
CBE,App crushing after update to V2. Keeps crushing after accepting pin.,App crushing after update to V2. Keeps crushing after accepting pin.,1,2019-03-04,Google Play,negative,0.9982324242591858,"['crush', 'update', 'keep', 'crush', 'accept', 'pin']","['app_performance', 'account_management']"
CBE,Owww it is very apk,Owww it is very apk,5,2022-08-22,Google Play,negative,0.94613915681839,['apk'],['other']
CBE,Good app We love it,Good app We love it,4,2022-02-12,Google Play,positive,0.9998812675476074,"['good', 'app', 'love']",['service_features']
CBE,It is very used application,It is very used application,5,2024-02-13,Google Play,positive,0.9983174800872804,['application'],['other']
CBE,I am interested in the application.,I am interested in the application.,5,2022-03-10,Google Play,positive,0.9994285702705384,"['interested', 'application']",['other']
CBE,Please check this application best,Please check this application best,5,2024-01-19,Google Play,positive,0.9972686767578124,"['check', 'application', 'good']",['account_management']
CBE,This app is amazing,This app is amazing,5,2023-11-03,Google Play,positive,0.9998718500137328,"['app', 'amazing']",['service_features']
CBE,I like it it's very nice app,I like it its very nice app,3,2022-07-12,Google Play,positive,0.9998517036437988,"['like', 'nice', 'app']",['service_features']
CBE,CBE is an example of poor service quality.,CBE is an example of poor service quality.,1,2024-02-09,Google Play,negative,0.9997761845588684,"['example', 'poor', 'service_quality', 'quality']",['other']
CBE,It is the best app I like it,It is the best app I like it,4,2024-09-02,Google Play,positive,0.9998462200164796,"['good', 'app', 'like']",['service_features']
CBE,I really appreciate your M B perfectly on top of the century,I really appreciate your M B perfectly on top of the century,5,2024-03-02,Google Play,positive,0.9998708963394164,"['appreciate', 'century']",['other']
